sno,data,link,date
926,[],https://timesofindia.indiatimes.com/city/nashik/traffic-rule-violations-rise-in-nashik-city-after-lockdown/articleshow/80426346.cms,"Jan 24, 2021"
927,[],https://timesofindia.indiatimes.com/city/nagpur/citys-24-accident-prone-spots-claimed-27-lives-this-year/articleshow/79929508.cms,"Dec 24, 2020"
928,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-lockdown-death-toll-in-accidents-drops-significantly/articleshow/75402492.cms,"Apr 27, 2020"
929,"[['73.6876946710172', '29.666091005576078'], ['79.99816246052777', '19.617468627291387']]",https://timesofindia.indiatimes.com/city/nagpur/paralytic-agarzari-tiger-may-have-been-hit-by-a-vehicle/articleshow/82545173.cms,"May 11, 2021"
930,[],https://timesofindia.indiatimes.com/city/pune/20k-two-wheeler-users-fined-for-riding-without-mirrors/articleshow/80618888.cms," Feb 1, 2021"
931,[],https://timesofindia.indiatimes.com/city/nashik/over-9000-helmetless-riders-in-nashik-challaned-in-sept/articleshow/78824369.cms,"Oct 24, 2020"
932,"[['78.51959194573948', '20.65966979403745'], ['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/nagpur/seven-including-mlas-son-killed-as-car-falls-off-bridge-in-maharashtra/articleshow/89107124.cms,"Jan 25, 2022"
933,[],https://timesofindia.indiatimes.com/city/nashik/two-killed-in-separate-accidents/articleshow/81453805.cms,"Mar 12, 2021"
934,[],https://timesofindia.indiatimes.com/city/nagpur/alarming-rise-in-tiger-leopard-deaths-in-country-in-first-6-months/articleshow/84049059.cms," Jul 2, 2021"
935,[],https://timesofindia.indiatimes.com/city/nashik/lockdown-effect-fewer-fatal-accidents-in-city/articleshow/75764685.cms,"May 16, 2020"
936,"[['74.1420253443022', '20.264582151590293']]",https://timesofindia.indiatimes.com/city/pune/three-killed-8-injured-in-car-accident-on-pune-bengaluru-highway/articleshow/80621202.cms," Feb 1, 2021"
937,"[['79.47919743345162', '23.379733934762104'], 'on Ghatkopar Mankhurd Link Road']",https://timesofindia.indiatimes.com/city/mumbai/mumbai-no-leniency-best-bus-driver-gets-1-mth-jail-for-dashing-into-woman/articleshow/87529611.cms," Nov 5, 2021"
938,"[['78.16102180105466', '20.082975592919837']]",https://timesofindia.indiatimes.com/city/nagpur/2021-saw-2nd-highest-man-animal-conflict-toll/articleshow/88481739.cms,"Dec 25, 2021"
939,"[['77.09057499506972', '19.361791748547702']]",https://timesofindia.indiatimes.com/city/mumbai/mumbaithane-cop-loses-wife-2-children-in-car-mishap/articleshow/81594412.cms,"Mar 20, 2021"
940,"[['73.07375991682007', '19.125619727341167'], ['76.0818470704955', '22.194625321351324']]",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-15-yr-olds-organs-give-fresh-lease-of-life-to-3-in-city-pune/articleshow/87290944.cms,"Oct 27, 2021"
941,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/pune/3-from-mumbai-die-6-hurt-as-speeding-truck-causes-6-vehicle-eway-pile-up/articleshow/87120622.cms,"Oct 19, 2021"
942,"[['76.10787179156058', '19.451603432493474'], ['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/lockdown-effect-accident-calls-to-108-dipped-by-47-in-2020/articleshow/80514922.cms,"Jan 29, 2021"
943,[],https://timesofindia.indiatimes.com/city/thane/injured-woman-died-as-ambulance-did-not-arrive-in-time-shiv-sena-corporator/articleshow/77998181.cms," Sep 8, 2020"
944,"[['89.687732374137', '26.542558406611175'], ['81.80913486564027', '27.848088830589322'], ['91.61964798679148', '23.530620327556157'], ['79.05121618410907', '21.139110651382545']]",https://timesofindia.indiatimes.com/city/nagpur/portion-of-under-construction-pardi-to-kalamna-flyover-caves-in/articleshow/87144573.cms,"Oct 20, 2021"
945,[],https://timesofindia.indiatimes.com/city/nagpur/girl-married-off-to-someone-else-stalker-abducts-kills-her-teen-kin/articleshow/83449018.cms,"Jun 12, 2021"
946,"[['73.13016967599597', '19.329560918629795'], ['73.67387814315008', '19.86133521752167']]",https://timesofindia.indiatimes.com/city/nashik/3-teachers-among-6-die-in-two-road-mishaps/articleshow/84621130.cms,"Jul 22, 2021"
947,[],https://timesofindia.indiatimes.com/city/nashik/road-deaths-go-up-with-lockdown-relaxation-in-may/articleshow/76289649.cms,"Jun 10, 2020"
948,"[['79.97963106456557', '20.477981067776092']]",https://timesofindia.indiatimes.com/city/nagpur/teacher-dies-in-accident-injured-son-gives-consent-for-organ-donation/articleshow/85383781.cms,"Aug 17, 2021"
949,[],https://timesofindia.indiatimes.com/city/pune/pmc-accident-insurance-cover-finds-just-27-takers/articleshow/74249977.cms,"Feb 22, 2020"
950,[],https://timesofindia.indiatimes.com/city/pune/maximum-accidents-reported-near-khopoli-on-old-mum-pune-highway/articleshow/87265074.cms,"Oct 26, 2021"
951,"[['74.54513625304321', '20.5901725549918'], ['74.95922028800506', '20.483180723803432'], ['74.37229752275333', '20.241318742631535']]",https://timesofindia.indiatimes.com/city/nashik/nhai-officials-inspect-accidents-spots-on-malegaon-highway/articleshow/80936035.cms,"Feb 16, 2021"
952,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/mumbai/state-govt-renames-college-hostels-as-matoshree-in-mumbai/articleshow/81540408.cms,"Mar 17, 2021"
953,"[['76.10787179156058', '19.451603432493474'], ['71.57280511070597', '22.698797460413093'], ['74.93802727895316', '21.41902954647944'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/mumbai/8-workers-died-in-road-mishaps-in-maharashtra/articleshow/75640292.cms," May 9, 2020"
954,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-road-crashes-high-even-with-curbs-laments-cm/articleshow/85817603.cms," Sep 1, 2021"
955,"[['80.44300373612134', '26.468375586501704'], ['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nagpur/pench-tiger-injured-in-hit-and-run-on-nh7/articleshow/89124614.cms,"Jan 26, 2022"
956,"[['73.00004', '19.066355'], ['76.10787179156058', '19.451603432493474'], 'at Mira Road', ['73.32196506473151', '19.361282010294744']]",https://timesofindia.indiatimes.com/city/navi-mumbai/navi-mumbai-tantrik-arrested-for-cheating-kharghar-resident-of-rs-4-57-lakh-by-promising-to-help-her-win-back-estranged-lover/articleshow/84347150.cms,"Jul 13, 2021"
957,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-no-covid-infection-due-to-organ-transplants-during-the-pandemic/articleshow/84775162.cms,"Jul 27, 2021"
958,[],https://timesofindia.indiatimes.com/city/nashik/no-progress-on-animal-transit-treatment-centres/articleshow/82234269.cms,"Apr 25, 2021"
959,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/free-helmets-for-school-kids-parents/articleshow/74323797.cms,"Feb 26, 2020"
960,[],https://timesofindia.indiatimes.com/city/pune/guard-booked-for-wifes-murder/articleshow/80488721.cms,"Jan 28, 2021"
961,"[['74.07111211006567', '20.25956912789941'], ['74.19707589', '19.60566418'], ['74.24414288350543', '19.492693992770576']]",https://timesofindia.indiatimes.com/city/nashik/eunuch-dies-in-accident-near-sangamner/articleshow/79106090.cms," Nov 8, 2020"
962,[],https://timesofindia.indiatimes.com/city/nagpur/come-oct-6-airbags-must-in-all-cars-up-to-8-seaters/articleshow/88905994.cms,"Jan 15, 2022"
963,"[['73.84945020490991', '26.58423088000527']]",https://timesofindia.indiatimes.com/city/nagpur/heroes-bring-injured-camel-from-200km-doctors-amputate-leg/articleshow/82335292.cms," May 1, 2021"
964,[],https://timesofindia.indiatimes.com/city/nashik/81-of-98-bikers-who-died-in-2019-were-riding-helmetless/articleshow/73218747.cms,"Jan 13, 2020"
965,[],https://timesofindia.indiatimes.com/city/pune/walkathon-for-accident-victims/articleshow/72030110.cms,"Nov 13, 2019"
966,[],https://timesofindia.indiatimes.com/city/navi-mumbai/one-killed-five-injured-in-mishap-on-mumbai-pune-expressway/articleshow/75787491.cms,"May 17, 2020"
967,"[['75.77822312119967', '18.926192659749177']]",https://timesofindia.indiatimes.com/city/mumbai/36-year-old-cop-dies-of-covid-19-maharashtra-toll-112/articleshow/77429405.cms," Aug 8, 2020"
968,[],https://timesofindia.indiatimes.com/city/pune/accidents-fatalities-down-since-last-year-activists-seek-stricter-laws/articleshow/71913015.cms," Nov 5, 2019"
969,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-police-inspector-succumbs-to-covid-19-75th-death-in-city-force/articleshow/78092996.cms,"Sep 13, 2020"
970,"[['77.39074122162033', '23.470277496469755']]",https://timesofindia.indiatimes.com/city/nagpur/traffic-rule-violated-this-time-by-state-govt-by-not-implementing-amended-mv-act/articleshow/71413879.cms," Oct 3, 2019"
971,[],https://timesofindia.indiatimes.com/city/nashik/internal-roads-more-prone-to-accidents-reveal-records/articleshow/74273242.cms,"Feb 24, 2020"
972,"[['73.4867757579716', '18.7392760280859'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/man-murders-relative-stages-accident-to-mislead-police/articleshow/81608660.cms,"Mar 21, 2021"
973,[],https://timesofindia.indiatimes.com/city/mumbai/covid-19-claims-35-cops-from-maharashtra-in-13-days-toll-now-192/articleshow/78097030.cms,"Sep 14, 2020"
974,"[['73.13016967599597', '19.329560918629795']]",https://timesofindia.indiatimes.com/city/nashik/2-killed-in-hit-and-run-on-highways/articleshow/78082794.cms,"Sep 13, 2020"
975,"[['74.93802727895316', '21.41902954647944']]",https://timesofindia.indiatimes.com/city/nashik/tapan-patel-industrialist-politician-dies-in-accident/articleshow/78415481.cms," Oct 1, 2020"
976,"[['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/nashik/nashik-man-beats-wife-to-death-tries-to-pass-it-off-as-accident/articleshow/71276917.cms,"Sep 24, 2019"
977,[],https://timesofindia.indiatimes.com/city/kolhapur/showrooms-to-face-music-if-they-fail-to-sell-helmets-kolhapur-rto/articleshow/74572211.cms,"Mar 11, 2020"
978,"[['75.05746871365565', '21.078342060580784']]",https://timesofindia.indiatimes.com/city/pune/maharashtra-man-escapes-covid-19-facility-found-dead-on-road/articleshow/77483057.cms,"Aug 11, 2020"
979,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/nagpur/focus-on-fining-2-wheeler-riders-cp-to-traffic-cops/articleshow/67841402.cms," Feb 5, 2019"
980,[],https://timesofindia.indiatimes.com/city/nashik/joint-efforts-to-make-roads-free-of-accidents-fatalities/articleshow/67328137.cms," Jan 1, 2019"
981,[],https://timesofindia.indiatimes.com/city/mumbai/only-1-fatal-mishap-in-mumbai-due-to-bad-roads-potholes-in-18-rti/articleshow/68312583.cms," Mar 8, 2019"
982,"[['74.07111211006567', '20.25956912789941'], ['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/nashik/maharashtra-2-corporators-2-others-held-for-attacking-nashik-cops/articleshow/76692011.cms,"Jun 29, 2020"
983,"[['79.75886506737615', '21.122227202372954'], ['72.8780528615092', '19.153029105861943']]",https://timesofindia.indiatimes.com/city/mumbai/tv-show-talent-manager-dies-in-bike-mishap/articleshow/80307250.cms,"Jan 17, 2021"
984,"[['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/pune/activists-shoot-letter-to-gadkari/articleshow/69708252.cms," Jun 9, 2019"
985,[],https://timesofindia.indiatimes.com/city/nagpur/rs249cr-allocated-for-roads-yet-no-end-to-potholes-in-city/articleshow/86240426.cms,"Sep 15, 2021"
986,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/speeding-behind-178-fatal-accidents-last-yr-report/articleshow/68086696.cms,"Feb 21, 2019"
987,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-save-animals-from-rash-drivers-post-lockdown-urge-activists/articleshow/77481673.cms,"Aug 11, 2020"
988,"['at Virshi Fata', ['79.95440746253146', '21.131292408107992'], ['79.75886506737615', '21.122227202372954']]",https://timesofindia.indiatimes.com/city/nagpur/2-leopards-electrocuted-another-dies-in-accident/articleshow/79946263.cms,"Dec 25, 2020"
989,"[['74.30174788188162', '21.48032337042455']]",https://timesofindia.indiatimes.com/city/nashik/cops-issue-fresh-plea-for-helmet-as-2-bikers-die/articleshow/68963374.cms,"Apr 20, 2019"
990,"[['76.0818470704955', '22.194625321351324'], ['73.67662369948552', '18.262971501552773']]",https://timesofindia.indiatimes.com/city/pune/road-safety-week-from-feb-4-to-10/articleshow/67401115.cms," Jan 5, 2019"
991,[],https://timesofindia.indiatimes.com/city/nashik/man-taking-pregnant-wife-to-hospital-dies/articleshow/74556757.cms,"Mar 10, 2020"
992,"[['74.67511697760565', '19.20454359941159'], ['73.95235357159193', '19.203321651943785']]",https://timesofindia.indiatimes.com/city/thane/leopard-hit-by-vehicle-on-ahmednagar-kalyan-highway-critical/articleshow/71933578.cms," Nov 6, 2019"
993,"[['73.40695467222214', '18.725912046001085']]",https://timesofindia.indiatimes.com/city/mumbai/dharavi-cobbler-dies-half-a-km-from-hospital-as-fob-shut/articleshow/75341863.cms,"Apr 24, 2020"
994,[],https://timesofindia.indiatimes.com/city/nashik/most-accidents-in-district-occur-between-3pm-6pm/articleshow/69603570.cms," Jun 1, 2019"
995,[],https://timesofindia.indiatimes.com/city/pune/brakes-on-accidents-yet-over-360-deaths-in-a-year/articleshow/68070466.cms,"Feb 20, 2019"
996,"[['73.34882129793546', '18.764206674812016']]",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-police-summon-shabana-azmis-driver-actor-stable-say-doctors/articleshow/73411583.cms,"Jan 20, 2020"
997,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-compassion-shown-by-this-cat-impresses-animal-lovers-at-malabar-hill/articleshow/78606166.cms,"Oct 11, 2020"
998,[],https://timesofindia.indiatimes.com/city/nagpur/most-accidents-took-place-in-rush-to-reach-office-home-ncrb-data/articleshow/77919799.cms," Sep 4, 2020"
999,[],https://timesofindia.indiatimes.com/city/nashik/rural-police-collect-18-lakh-fine-in-seven-days/articleshow/67905606.cms," Feb 9, 2019"
1000,"[['84.11329545849594', '22.9339262749787'], ['76.91366555743646', '18.965555102302854']]",https://timesofindia.indiatimes.com/city/nashik/2-senior-citizens-killed-in-accidents/articleshow/71459730.cms," Oct 6, 2019"
1001,[],https://timesofindia.indiatimes.com/city/nagpur/deer-make-military-land-home-seen-on-katol-rd/articleshow/82985311.cms,"May 27, 2021"
1002,"[['87.98753600635462', '25.469097275829384'], ['78.7919637299578', '27.612141890738172'], ['78.96556537689199', '19.96985167705689'], ['73.5755427953546', '20.52134192512428']]",https://timesofindia.indiatimes.com/city/nashik/nashik-two-killed-in-separate-accidents-in-rural-areas/articleshow/71864890.cms," Nov 2, 2019"
1003,[],https://timesofindia.indiatimes.com/city/mumbai/48000-road-deaths-in-state-since-2015-government/articleshow/66820679.cms,"Nov 27, 2018"
1004,[],https://timesofindia.indiatimes.com/city/nashik/cops-focus-on-increasing-awareness-among-youths/articleshow/67846989.cms," Feb 5, 2019"
1005,"[['72.0431380501599', '24.68998411339258'], ['75.48667564398278', '20.93350334463394']]",https://timesofindia.indiatimes.com/city/nashik/maharashtra-12-killed-six-injured-in-muv-truck-collision-in-jalgaon/articleshow/73920821.cms," Feb 4, 2020"
1007,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/road-rage-compounds-traffic-trouble/articleshow/69510087.cms,"May 27, 2019"
1008,[],https://timesofindia.indiatimes.com/city/kolhapur/crimes-rise-as-lockdown-curbs-eased/articleshow/76346364.cms,"Jun 13, 2020"
1009,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/27-bikers-among-37-killed-on-city-roads-in-2-months/articleshow/68431929.cms,"Mar 16, 2019"
1010,[],https://timesofindia.indiatimes.com/city/nashik/helmet-rule-violators-galore-despite-regular-campaigns/articleshow/73162697.cms," Jan 9, 2020"
1011,[],https://timesofindia.indiatimes.com/city/mumbai/special-road-safety-drive-from-april-23-to-may-7/articleshow/63863825.cms,"Apr 22, 2018"
1012,[],https://timesofindia.indiatimes.com/city/mumbai/death-on-tracks-roads-in-mumbai-dip-at-least-65-per-cent/articleshow/75524924.cms," May 4, 2020"
1013,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/navi-mumbai/only-bikers-with-helmets-allowed-in-nmmc-hq/articleshow/68695340.cms," Apr 3, 2019"
1014,"[['87.98753600635462', '25.469097275829384'], ['74.53885234836143', '21.565715958110015']]",https://timesofindia.indiatimes.com/city/navi-mumbai/biker-rams-into-car-on-goa-highway-dies/articleshow/69500270.cms,"May 26, 2019"
1015,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/mumbai/driving-drunk-you-can-lose-licence-for-six-months/articleshow/67331441.cms," Jan 1, 2019"
1016,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/pune/driving-drunk-you-can-lose-licence-for-6-months/articleshow/67330675.cms," Jan 1, 2019"
1017,[],https://timesofindia.indiatimes.com/city/nagpur/special-cell-to-speed-up-pardi-flyover-land-acquisition/articleshow/69418912.cms,"May 21, 2019"
1018,"[['73.65687335630365', '19.74299228448188'], ['77.12909874274082', '28.457230400856993']]",https://timesofindia.indiatimes.com/city/navi-mumbai/leopard-cub-paralyzed-in-road-mishap-learns-to-walk-again/articleshow/68129890.cms,"Feb 23, 2019"
1019,"[['84.40908386662242', '24.790447868077344']]",https://timesofindia.indiatimes.com/city/pune/cm-directive-to-stop-on-road-enforcement-of-helmet-mandate-disappoints-citizens/articleshow/70386310.cms,"Jul 26, 2019"
1021,"[['83.25410082986217', '25.361146352096828'], ['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/4-killed-in-nashik-accident/articleshow/69426022.cms,"May 21, 2019"
1022,"[['75.387875', '16.68669']]",https://timesofindia.indiatimes.com/city/mumbai/7-pedestrians-killed-on-maha-roads-daily-25-aged-35-45/articleshow/72100975.cms,"Nov 18, 2019"
1023,[],https://timesofindia.indiatimes.com/city/mumbai/maharashtra-dedicated-traffic-police-stations-to-be-proposed-for-all-districts/articleshow/79011645.cms," Nov 3, 2020"
1024,"[['78.717300310366', '20.27869270765337'], ['78.16102180105466', '20.082975592919837']]",https://timesofindia.indiatimes.com/city/nagpur/five-killed-14-injured-as-car-hits-auto-in-yavatmal-district/articleshow/68857306.cms,"Apr 14, 2019"
1025,"[['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/leopard-killed-in-highway-accident-near-koregaon-bhima/articleshow/74071294.cms,"Feb 11, 2020"
1026,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/nagpur/since-january-this-year-maha-lost-10-leopards-every-mth/articleshow/65329080.cms," Aug 9, 2018"
1027,[],https://timesofindia.indiatimes.com/city/mumbai/maharashtra-number-of-covid-19-deaths-highest-in-august-but-case-fatality-rate-lowest/articleshow/77862300.cms," Sep 1, 2020"
1028,[],https://timesofindia.indiatimes.com/city/nashik/two-dead-in-motorcycle-truck-collision-on-mumbai-agra-nh/articleshow/67012904.cms," Dec 9, 2018"
1029,[],https://timesofindia.indiatimes.com/city/nagpur/tipsy-behind-the-wheel-on-ny-eve-1064-had-jan-1-date-in-court/articleshow/67341096.cms," Jan 2, 2019"
1030,[],https://timesofindia.indiatimes.com/city/nagpur/accidents-most-common-cause-of-pelvis-fractures-dr-sen/articleshow/66393713.cms,"Oct 28, 2018"
1031,"[['74.82288525741554', '22.462274066220672']]",https://timesofindia.indiatimes.com/city/mumbai/shiv-sena-mps-vehicle-runs-over-deer-at-mumbais-sanjay-gandhi-national-park-driver-booked/articleshow/72340637.cms," Dec 3, 2019"
1032,[],https://timesofindia.indiatimes.com/city/nashik/brazen-driving-proving-costly/articleshow/58485162.cms," May 3, 2017"
1033,"[['74.24414288350543', '19.492693992770576'], ['76.0818470704955', '22.194625321351324']]",https://timesofindia.indiatimes.com/city/nashik/fatalities-on-nashik-pune-highway-increase-in-sangamner-taluka-in-19/articleshow/72971741.cms,"Dec 26, 2019"
1035,[],https://timesofindia.indiatimes.com/city/thane/more-reflective-collars-to-be-distributed-for-strays-to-avoid-being-hit-by-a-motorist/articleshow/64346987.cms,"May 28, 2018"
1036,[],https://timesofindia.indiatimes.com/city/nagpur/shrinking-habitat-leading-to-rise-in-wildlife-road-kills-report/articleshow/67411314.cms," Jan 7, 2019"
1037,[],https://timesofindia.indiatimes.com/city/nagpur/gmch-docs-save-pregnant-woman-and-baby-after-severe-head-injury/articleshow/68677643.cms," Apr 2, 2019"
1039,"[['79.58942581701868', '19.517920754908555'], ['80.57681197674796', '30.029129980702898']]",https://timesofindia.indiatimes.com/city/mumbai/nephew-of-munde-seeks-raw-probe-into-his-death/articleshow/67648778.cms,"Jan 23, 2019"
1040,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-woman-cremates-hubby-at-marve-after-murder-gets-fake-death-certificate/articleshow/74251613.cms,"Feb 22, 2020"
1041,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/pune/police-bring-down-speed-limit-on-pune-mumbai-expressway-to-100-kmph/articleshow/71860840.cms," Nov 2, 2019"
1042,[],https://timesofindia.indiatimes.com/city/nagpur/survey-identifies-37-most-accident-prone-spots-in-city/articleshow/63887261.cms,"Apr 24, 2018"
1043,[],https://timesofindia.indiatimes.com/city/nashik/dist-drama-kicks-off-groups-aim-for-state-qualification/articleshow/72077729.cms,"Nov 16, 2019"
1044,"[['72.0431380501599', '24.68998411339258'], ['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/kolhapur/mother-dies-with-daughter/articleshow/73594844.cms,"Jan 25, 2020"
1045,"['on Amravati Road', 'at Amravati Road']",https://timesofindia.indiatimes.com/city/nagpur/many-road-hits-due-to-animals-going-unreported-activists/articleshow/60027303.cms,"Aug 12, 2017"
1046,[],https://timesofindia.indiatimes.com/city/nagpur/traffic-cops-get-basic-life-support-training/articleshow/63916775.cms,"Apr 26, 2018"
1047,[],https://timesofindia.indiatimes.com/city/mumbai/in-times-of-covid-19-hospital-ers-flooded-with-fall-injuries-and-quick-fix-pleas/articleshow/75859894.cms,"May 21, 2020"
1048,"[['76.53825124978802', '20.19592356186027']]",https://timesofindia.indiatimes.com/city/pune/dead-female-leopard-found-in-junnar-taluka/articleshow/65693201.cms," Sep 6, 2018"
1049,"[['73.048294', '19.281254'], ['73.32196506473151', '19.361282010294744'], ['73.0894135667641', '19.37119273453677'], ['73.08778381347656', '19.432373046875']]",https://timesofindia.indiatimes.com/city/thane/thane-two-months-after-youths-death-due-to-pothole-cops-book-him-for-rash-driving/articleshow/72102406.cms,"Nov 18, 2019"
1050,[],https://timesofindia.indiatimes.com/city/pune/online-petition-for-free-medical-care-for-people-injured-in-road-mishaps/articleshow/62287552.cms,"Dec 30, 2017"
1051,"[['74.04091821368695', '18.071468069923657'], ['73.34882129793546', '18.764206674812016']]",https://timesofindia.indiatimes.com/city/pune/highway-horror-over-3100-deaths-in-just-three-years/articleshow/63260566.cms,"Mar 12, 2018"
1052,"['on Bhandara Road', 'on Sadar']",https://timesofindia.indiatimes.com/city/nagpur/artificial-intelligence-to-help-cctv-network-detect-crimes-mishaps/articleshow/66944285.cms," Dec 5, 2018"
1053,"[['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/pune/two-die-in-hit-and-run-accident-in-chakan/articleshow/68746601.cms," Apr 6, 2019"
1054,"[['78.16102180105466', '20.082975592919837'], ['76.04199598340588', '18.484328022472212']]",https://timesofindia.indiatimes.com/city/nagpur/mass-funeral-for-seven-accident-victims-in-yavatmals-pardi/articleshow/67259427.cms,"Dec 26, 2018"
1055,[],https://timesofindia.indiatimes.com/city/pune/traffic-dept-tells-pmc-to-free-footpaths-of-encroachments/articleshow/61718597.cms,"Nov 20, 2017"
1056,[],https://timesofindia.indiatimes.com/city/kolhapur/riders-sans-helmets-top-road-fatality-list/articleshow/51275554.cms," Mar 6, 2016"
1057,"[['76.92296334957359', '15.22196558902105']]",https://timesofindia.indiatimes.com/city/nagpur/using-waste-will-cut-road-cost-save-environ-gadkari/articleshow/66777528.cms,"Nov 24, 2018"
1058,[],https://timesofindia.indiatimes.com/city/nashik/most-road-mishaps-occur-after-6pm/articleshow/63648986.cms," Apr 6, 2018"
1059,"['at Aarey Colony', 'at young man']",https://timesofindia.indiatimes.com/city/mumbai/three-months-after-girls-accident-cops-arrest-youth-for-kidnapping-drugging-her/articleshow/75814498.cms,"May 19, 2020"
1060,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/rs60-lakh-expansion-planfor-transit-treatment-centre/articleshow/73499982.cms,"Jan 22, 2020"
1061,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/man-loses-memory-kin-allege-delay-in-treatment-by-govt-hospitals/articleshow/71945919.cms," Nov 7, 2019"
1062,[],https://timesofindia.indiatimes.com/city/pune/96-vehicles-for-highway-police-to-check-speeding/articleshow/70219509.cms,"Jul 15, 2019"
1063,[],https://timesofindia.indiatimes.com/city/nagpur/crime-branch-to-probe-murder-of-pankaj-ambhore/articleshow/67444666.cms," Jan 9, 2019"
1064,"[['80.36008423712391', '21.212041296393178']]",https://timesofindia.indiatimes.com/city/nagpur/half-done-cement-roads-causing-accidents-hassle-to-motorists/articleshow/74558470.cms,"Mar 10, 2020"
1065,"[['79.4460476722366', '30.257041430905808']]",https://timesofindia.indiatimes.com/city/kolhapur/six-die-in-accident-on-pune-bengaluru-highway/articleshow/67400729.cms," Jan 5, 2019"
1066,[],https://timesofindia.indiatimes.com/city/mumbai/return-of-property-pleas-arduous-and-expensive/articleshow/79500993.cms," Dec 1, 2020"
1067,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/2016-claimed-310-lives-in-1373-road-mishaps/articleshow/56320536.cms," Jan 4, 2017"
1068,[],https://timesofindia.indiatimes.com/city/pune/former-sarpanch-among-two-held-for-plotting-murder/articleshow/68489487.cms,"Mar 20, 2019"
1069,[],https://timesofindia.indiatimes.com/city/kolhapur/parents-of-minors-caught-riding-bike-face-action/articleshow/63306836.cms,"Mar 15, 2018"
1070,"[['76.91366555743646', '18.965555102302854']]",https://timesofindia.indiatimes.com/city/nashik/5-year-old-leopard-run-over-in-adgaon-area/articleshow/67646368.cms,"Jan 23, 2019"
1071,[],https://timesofindia.indiatimes.com/city/nashik/open-roads-lead-to-more-accidents-study/articleshow/69614685.cms," Jun 2, 2019"
1072,"[['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/arai-to-invite-short-films-to-encourage-safety-on-streets/articleshow/53865336.cms,"Aug 26, 2016"
1073,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/pune/nature-of-injuries-exposes-murder-plot/articleshow/65249825.cms," Aug 3, 2018"
1074,[],https://timesofindia.indiatimes.com/city/nagpur/2-killed-18-injured-in-accident-near-yavatmal/articleshow/64391563.cms,"May 31, 2018"
1075,"[['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/kolhapur/road-fatalities-fell-over-last-five-years/articleshow/50571157.cms,"Jan 14, 2016"
1076,[],https://timesofindia.indiatimes.com/city/nagpur/after-hc-prod-civic-chief-asks-govt-agencies-to-repair-potholes/articleshow/71191578.cms,"Sep 19, 2019"
1077,[],https://timesofindia.indiatimes.com/city/pune/leopard-chases-farmer-wife-riding-bike-in-junnar/articleshow/63775623.cms,"Apr 16, 2018"
